feedback_id,customer_id,store_id,rating,comment,channel,date
26798,6110,10,5,Five stars well deserved!,App,2023-12-22
26799,6283,5,5,Staff went above and beyond to help.,Email,2025-03-05
26800,6283,4,2,Below average experience overall.,WhatsApp,2025-03-30
26801,6417,9,4,Good value for money.,Email,2025-08-18
26802,6186,2,4,Store was clean and well organized.,In-Store,2026-01-07
26803,6322,5,5,Staff went above and beyond to help.,App,2022-09-23
26804,6295,2,3,Service was okay but could be improved.,Email,2022-10-24
26805,6483,5,5,Five stars well deserved!,In-Store,2025-12-06
26806,6231,10,3,Service was okay but could be improved.,App,2025-12-28
26807,6486,7,3,Would recommend to friends.,Email,2026-03-16
26808,6416,9,4,Staff went above and beyond to help.,Website,2025-07-26
26809,6314,1,5,Quick billing and smooth process.,App,2022-01-05
26810,6189,3,3,Store was clean but staff seemed busy.,Website,2025-11-11
26811,6009,6,5,Super fast billing and great ambience.,App,2024-01-26
26812,6136,5,3,"Average experience, nothing special.",Website,2024-10-31
26813,6492,5,4,Five stars well deserved!,Phone-Call,2025-08-15
26814,6307,7,1,Below average experience overall.,WhatsApp,2022-03-29
26815,6413,9,2,Will not visit again. Terrible experience.,WhatsApp,2023-08-08
26816,6445,4,4,Super fast billing and great ambience.,In-Store,2022-02-12
26817,6015,1,4,Good value for money.,App,2024-05-13
26818,6361,3,5,Super fast billing and great ambience.,Email,2025-11-12
26819,6334,10,1,"Billing took forever, staff was rude.",Website,2022-02-09
26820,6275,1,4,Best electronics store in the city!,Email,2023-11-19
26821,6450,4,5,Store was clean and well organized.,Email,2023-03-04
26822,6320,9,4,Store was clean and well organized.,App,2024-05-13
26823,6472,4,3,Product meets basic expectations.,Website,2022-12-25
26824,6191,7,4,Staff went above and beyond to help.,App,2023-06-11
26825,6440,3,1,"Long waiting time, no one attended to us.",App,2025-04-16
26826,6355,5,3,Satisfactory but room for improvement.,WhatsApp,2024-09-17
26827,6324,1,5,Best electronics store in the city!,Email,2023-08-18
26828,6243,10,5,Amazing product quality. Very satisfied.,App,2025-05-23
26829,6051,3,4,Best electronics store in the city!,App,2024-02-01
26830,6289,4,2,Overpriced and poor quality.,App,2023-02-16
26831,6281,10,2,Limited product options and low stock.,Phone-Call,2022-11-22
26832,6227,3,5,Five stars well deserved!,In-Store,2023-07-03
26833,6114,5,4,Store was clean and well organized.,Website,2024-03-14
26834,6202,6,4,Best electronics store in the city!,Website,2024-07-26
26835,6472,4,2,Will not visit again. Terrible experience.,Website,2024-07-30
26836,6229,7,4,Store was clean and well organized.,Email,2024-01-14
26837,6188,9,4,Will definitely come back again!,Phone-Call,2023-07-22
26838,6189,6,4,Amazing product quality. Very satisfied.,Phone-Call,2022-09-18
26839,6221,9,2,Price is not justified for the quality.,Email,2025-09-22
26840,6064,4,4,Good value for money.,App,2022-10-25
26841,6149,1,3,Would recommend to friends.,Phone-Call,2022-05-16
26842,6392,7,3,Service was okay but could be improved.,Phone-Call,2023-08-17
26843,6449,7,3,Product meets basic expectations.,App,2022-06-23
26844,6071,1,5,Good value for money.,WhatsApp,2023-08-08
26845,6491,5,2,Overpriced and poor quality.,Email,2022-03-23
26846,6256,6,5,Quick billing and smooth process.,Website,2025-11-14
26847,6064,2,2,Will not visit again. Terrible experience.,App,2024-06-07
26848,6340,1,2,Packaging was damaged on arrival.,In-Store,2023-10-02
26849,6182,1,4,Best electronics store in the city!,WhatsApp,2022-02-05
26850,6236,4,5,Will definitely come back again!,WhatsApp,2022-12-09
26851,6183,1,5,Super fast billing and great ambience.,App,2025-10-18
26852,6282,7,5,Store was clean and well organized.,WhatsApp,2023-11-11
26853,6150,7,4,Five stars well deserved!,Website,2023-10-13
26854,6111,4,4,Good value for money.,App,2023-09-04
26855,6176,9,4,Store was clean and well organized.,Phone-Call,2025-07-19
26856,6330,10,4,Outstanding support and great deals.,WhatsApp,2025-04-27
26857,6202,6,4,Five stars well deserved!,App,2024-08-14
26858,6193,4,5,Outstanding support and great deals.,App,2024-06-28
26859,6070,5,5,Quick billing and smooth process.,WhatsApp,2024-06-04
26860,6055,10,2,"Long waiting time, no one attended to us.",Website,2022-02-26
26861,6182,7,3,Product meets basic expectations.,App,2025-02-07
26862,6028,7,1,Return process was complicated.,Email,2022-05-08
26863,6030,2,4,Will definitely come back again!,In-Store,2025-01-27
26864,6232,9,3,Satisfactory but room for improvement.,WhatsApp,2024-10-25
26865,6288,10,4,Good value for money.,App,2025-01-10
26866,6188,1,5,Amazing product quality. Very satisfied.,Phone-Call,2025-01-09
26867,6255,5,2,Packaging was damaged on arrival.,In-Store,2024-07-03
26868,6223,3,5,Staff went above and beyond to help.,App,2024-01-02
26869,6064,9,1,Limited product options and low stock.,Phone-Call,2024-03-18
26870,6420,10,5,Best electronics store in the city!,In-Store,2025-02-11
26871,6018,10,2,Packaging was damaged on arrival.,Website,2022-12-29
26872,6126,4,4,Super fast billing and great ambience.,Email,2023-08-09
26873,6404,6,5,Quick billing and smooth process.,Phone-Call,2023-10-28
26874,6217,9,4,Best electronics store in the city!,WhatsApp,2024-08-25
26875,6018,7,5,Best electronics store in the city!,In-Store,2025-06-18
26876,6477,10,3,Product meets basic expectations.,Email,2024-06-27
26877,6006,4,2,Return process was complicated.,WhatsApp,2025-04-16
26878,6003,6,4,Staff went above and beyond to help.,Phone-Call,2023-05-23
26879,6398,3,3,Store was clean but staff seemed busy.,WhatsApp,2022-05-31
26880,6385,8,5,Will definitely come back again!,Phone-Call,2025-11-25
26881,6092,10,3,Store was clean but staff seemed busy.,In-Store,2023-12-02
26882,6459,7,5,Five stars well deserved!,App,2022-05-03
26883,6491,3,3,Store was clean but staff seemed busy.,In-Store,2024-03-18
26884,6347,5,1,Overpriced and poor quality.,App,2026-01-13
26885,6041,8,3,"Met some expectations, decent selection.",Email,2025-11-07
26886,6350,2,5,Good value for money.,App,2025-08-13
26887,6264,4,4,Best electronics store in the city!,App,2024-09-28
26888,6435,4,2,Price is not justified for the quality.,Email,2023-07-22
26889,6327,8,5,Outstanding support and great deals.,Phone-Call,2024-10-18
26890,6425,2,2,"Product is average, expected much more.",In-Store,2026-03-09
26891,6191,1,5,Good value for money.,Phone-Call,2025-12-17
26892,6117,7,3,Satisfactory but room for improvement.,Phone-Call,2025-02-22
26893,6387,1,5,Amazing product quality. Very satisfied.,Website,2022-03-07
26894,6103,4,1,Return process was complicated.,WhatsApp,2022-02-28
26895,6098,8,3,"Average experience, nothing special.",App,2025-05-20
26896,6384,7,3,Store was clean but staff seemed busy.,In-Store,2022-06-02
26897,6079,3,4,Best electronics store in the city!,WhatsApp,2024-07-14
26898,6266,8,5,Five stars well deserved!,In-Store,2023-06-08
26899,6290,10,5,Store was clean and well organized.,WhatsApp,2023-02-07
26900,6074,1,5,Five stars well deserved!,App,2024-12-17
26901,6369,10,4,Outstanding support and great deals.,Website,2025-09-11
26902,6375,10,3,Would recommend to friends.,App,2023-02-21
26903,6094,5,1,Below average experience overall.,App,2025-09-21
26904,6157,3,5,Store was clean and well organized.,WhatsApp,2025-03-01
26905,6347,6,3,"Met some expectations, decent selection.",Website,2025-07-21
26906,6051,3,4,Good value for money.,Phone-Call,2023-02-23
26907,6217,9,2,"Long waiting time, no one attended to us.",Phone-Call,2023-04-04
26908,6152,1,1,Packaging was damaged on arrival.,In-Store,2024-01-29
26909,6274,6,2,Packaging was damaged on arrival.,WhatsApp,2024-06-06
26910,6251,1,3,"Average experience, nothing special.",In-Store,2024-03-16
26911,6235,9,3,Service was okay but could be improved.,App,2025-11-09
26912,6189,4,5,Amazing product quality. Very satisfied.,Website,2023-12-21
26913,6082,4,5,Super fast billing and great ambience.,Email,2026-02-24
26914,6040,10,4,Amazing product quality. Very satisfied.,WhatsApp,2024-07-12
26915,6058,1,4,Best electronics store in the city!,Website,2023-08-01
26916,6075,2,4,Outstanding support and great deals.,Phone-Call,2023-01-21
26917,6009,4,5,Will definitely come back again!,Website,2025-05-29
26918,6494,10,5,Amazing product quality. Very satisfied.,WhatsApp,2022-08-10
26919,6361,7,5,Quick billing and smooth process.,Phone-Call,2023-03-07
26920,6195,9,3,Store was clean but staff seemed busy.,WhatsApp,2023-09-22
26921,6259,4,4,Best electronics store in the city!,In-Store,2022-06-17
26922,6306,5,1,Below average experience overall.,Email,2022-11-27
26923,6359,5,5,Outstanding support and great deals.,In-Store,2023-03-19
26924,6148,9,1,Price is not justified for the quality.,Email,2022-05-24
26925,6130,5,1,Overpriced and poor quality.,Phone-Call,2024-02-19
26926,6085,10,3,"Average experience, nothing special.",WhatsApp,2022-09-08
26927,6232,6,5,Good value for money.,App,2025-12-14
26928,6390,1,4,Five stars well deserved!,In-Store,2022-02-22
26929,6372,9,4,Outstanding support and great deals.,In-Store,2022-07-27
26930,6223,5,3,Satisfactory but room for improvement.,In-Store,2022-11-29
26931,6287,7,5,Super fast billing and great ambience.,Phone-Call,2023-09-16
26932,6449,6,4,Quick billing and smooth process.,App,2025-08-14
26933,6032,8,5,Super fast billing and great ambience.,In-Store,2025-08-31
26934,6340,1,4,Five stars well deserved!,Email,2023-02-17
26935,6172,5,5,Five stars well deserved!,Email,2023-10-11
26936,6267,4,3,Product meets basic expectations.,Phone-Call,2024-06-13
26937,6007,1,5,Staff went above and beyond to help.,In-Store,2024-01-16
26938,6423,4,4,Super fast billing and great ambience.,Website,2024-06-10
26939,6038,2,4,Good value for money.,In-Store,2023-04-28
26940,6032,5,4,Five stars well deserved!,WhatsApp,2024-06-20
26941,6089,9,5,Staff went above and beyond to help.,In-Store,2023-10-14
26942,6013,5,5,Quick billing and smooth process.,WhatsApp,2024-05-17
26943,6040,1,5,Super fast billing and great ambience.,App,2023-03-02
26944,6065,3,3,Service was okay but could be improved.,App,2026-02-18
26945,6318,7,1,"Billing took forever, staff was rude.",Email,2025-02-06
26946,6400,7,5,Quick billing and smooth process.,App,2026-02-06
26947,6327,6,4,Five stars well deserved!,WhatsApp,2024-11-30
26948,6036,10,5,Will definitely come back again!,Email,2024-02-15
26949,6370,8,5,Good value for money.,Email,2022-07-19
26950,6308,9,5,Outstanding support and great deals.,Website,2025-12-30
26951,6120,8,5,Will definitely come back again!,Email,2023-02-10
26952,6025,7,3,Product meets basic expectations.,App,2023-08-24
26953,6339,10,4,Outstanding support and great deals.,Phone-Call,2023-03-19
26954,6498,4,5,Store was clean and well organized.,Website,2025-08-29
26955,6185,10,5,Best electronics store in the city!,In-Store,2023-01-18
26956,6414,4,4,Amazing product quality. Very satisfied.,WhatsApp,2023-03-12
26957,6177,7,1,"Billing took forever, staff was rude.",Phone-Call,2026-01-29
26958,6122,3,4,Five stars well deserved!,WhatsApp,2022-02-17
26959,6296,3,4,Store was clean and well organized.,Email,2022-05-14
26960,6418,8,1,Price is not justified for the quality.,Phone-Call,2023-08-12
26961,6005,3,4,Amazing product quality. Very satisfied.,Email,2026-01-25
26962,6309,9,2,Packaging was damaged on arrival.,Website,2022-03-25
26963,6385,8,5,Outstanding support and great deals.,Email,2025-09-23
26964,6307,7,5,Outstanding support and great deals.,App,2025-02-05
26965,6216,5,4,Amazing product quality. Very satisfied.,Phone-Call,2022-08-05
26966,6226,6,4,Will definitely come back again!,In-Store,2023-12-24
26967,6224,5,5,Store was clean and well organized.,WhatsApp,2023-03-04
26968,6086,7,4,Amazing product quality. Very satisfied.,Email,2023-03-29
26969,6353,7,5,Quick billing and smooth process.,In-Store,2025-11-06
26970,6012,9,1,Return process was complicated.,WhatsApp,2025-05-18
26971,6206,1,4,Best electronics store in the city!,Email,2023-01-13
26972,6054,6,5,Super fast billing and great ambience.,Email,2024-07-25
26973,6301,2,5,Outstanding support and great deals.,Website,2022-03-04
26974,6013,1,3,"Met some expectations, decent selection.",Website,2023-05-16
26975,6113,6,4,Quick billing and smooth process.,App,2023-11-11
26976,6276,4,5,Super fast billing and great ambience.,Website,2022-03-22
26977,6338,10,1,Price is not justified for the quality.,In-Store,2022-07-07
26978,6381,2,5,Outstanding support and great deals.,App,2025-11-10
26979,6044,10,5,Best electronics store in the city!,Website,2025-01-18
26980,6079,2,1,Overpriced and poor quality.,Website,2026-01-07
26981,6088,10,5,Quick billing and smooth process.,Phone-Call,2022-01-17
26982,6125,4,5,Amazing product quality. Very satisfied.,Website,2025-06-01
26983,6316,9,5,Super fast billing and great ambience.,WhatsApp,2023-11-23
26984,6339,5,3,Service was okay but could be improved.,App,2024-07-10
26985,6456,4,5,Five stars well deserved!,In-Store,2023-05-01
26986,6174,4,1,Overpriced and poor quality.,Website,2025-02-24
26987,6089,7,4,Super fast billing and great ambience.,In-Store,2025-09-02
26988,6392,3,4,Good value for money.,Website,2024-10-23
26989,6006,8,3,Service was okay but could be improved.,Phone-Call,2025-10-14
26990,6090,1,4,Staff went above and beyond to help.,Website,2022-01-18
26991,6449,5,4,Staff went above and beyond to help.,Phone-Call,2023-08-17
26992,6068,4,1,Price is not justified for the quality.,WhatsApp,2023-05-28
26993,6474,6,3,Satisfactory but room for improvement.,App,2025-06-21
26994,6123,5,3,Product meets basic expectations.,In-Store,2023-02-07
26995,6021,2,3,Product meets basic expectations.,WhatsApp,2022-07-02
26996,6332,6,4,Super fast billing and great ambience.,Website,2025-03-19
26997,6385,10,4,Amazing product quality. Very satisfied.,In-Store,2025-12-11
26998,6217,8,3,Satisfactory but room for improvement.,In-Store,2023-06-11
26999,6467,1,5,Best electronics store in the city!,Phone-Call,2023-12-16
27000,6126,2,4,Good value for money.,WhatsApp,2022-11-13
27001,6398,2,5,Outstanding support and great deals.,Phone-Call,2022-09-09
27002,6244,10,5,Good value for money.,Email,2024-10-06
27003,6163,2,5,Will definitely come back again!,Phone-Call,2025-02-18
27004,6211,7,4,Will definitely come back again!,In-Store,2025-05-14
27005,6061,10,5,Quick billing and smooth process.,Email,2025-09-16
27006,6147,7,5,Five stars well deserved!,In-Store,2024-10-10
27007,6009,1,4,Super fast billing and great ambience.,App,2022-12-21
27008,6273,9,5,Store was clean and well organized.,App,2022-04-21
27009,6478,2,5,Super fast billing and great ambience.,App,2025-09-15
27010,6097,2,5,Amazing product quality. Very satisfied.,WhatsApp,2026-03-14
27011,6316,2,1,Price is not justified for the quality.,Phone-Call,2024-08-04
27012,6248,10,5,Amazing product quality. Very satisfied.,In-Store,2025-07-14
27013,6152,6,4,Good value for money.,WhatsApp,2023-10-23
27014,6285,3,3,Service was okay but could be improved.,Website,2025-02-17
27015,6361,4,4,Quick billing and smooth process.,WhatsApp,2022-10-11
27016,6313,8,3,Would recommend to friends.,Website,2024-08-15
27017,6448,8,2,Will not visit again. Terrible experience.,WhatsApp,2022-11-03
27018,6041,2,3,Product meets basic expectations.,In-Store,2024-02-10
27019,6140,1,4,Five stars well deserved!,In-Store,2024-08-26
27020,6357,6,3,Service was okay but could be improved.,Website,2022-02-22
27021,6318,6,5,Best electronics store in the city!,In-Store,2022-10-29
27022,6260,8,4,Staff went above and beyond to help.,WhatsApp,2023-04-04
27023,6010,7,3,Product meets basic expectations.,In-Store,2023-08-26
27024,6178,1,3,Product meets basic expectations.,WhatsApp,2023-01-30
27025,6470,9,4,Will definitely come back again!,Email,2026-01-09
27026,6415,3,5,Five stars well deserved!,App,2025-05-28
27027,6438,8,4,Staff went above and beyond to help.,Phone-Call,2025-10-05
27028,6274,5,5,Outstanding support and great deals.,App,2024-08-05
27029,6071,6,5,Good value for money.,Phone-Call,2024-03-19
27030,6475,8,3,Satisfactory but room for improvement.,In-Store,2022-01-24
27031,6406,10,1,Will not visit again. Terrible experience.,Phone-Call,2022-02-10
27032,6121,6,1,Return process was complicated.,App,2022-06-25
